X-coordinate;Y-coordinate;R-Radius;Count
810000000000000;22300000000000000;10500000000000000;65
808000000000000;15200000000000000;10000000000000000;248
10600000000000000;14600000000000000;10200000000000000;305
7620000000000000;2400000000000000;10800000000000000;52
16600000000000000;24500000000000000;10300000000000000;256
10400000000000000;1440000000000000;1050000000000000;353
16500000000000000;2550000000000000;10600000000000000;247
9890000000000000;15600000000000000;10800000000000000;288
8890000000000000;23300000000000000;10300000000000000;53
16200000000000000;12100000000000000;10800000000000000;373
10900000000000000;1270000000000000;10100000000000000;450
8930000000000000;14400000000000000;10100000000000000;294
14900000000000000;12100000000000000;10800000000000000;446
694000000000000;13600000000000000;10900000000000000;421
16300000000000000;986000000000000;10900000000000000;267
16500000000000000;11000000000000000;10200000000000000;237
7310000000000000;21900000000000000;10800000000000000;76
7850000000000000;1380000000000000;10700000000000000;397
7710000000000000;21600000000000000;10600000000000000;75
17400000000000000;25300000000000000;1080000000000000;264
1660000000000000;11600000000000000;10500000000000000;288
6120000000000000;24000000000000000;10200000000000000;30
16400000000000000;2370000000000000;1040000000000000;262
16300000000000000;2490000000000000;10100000000000000;247
1620000000000000;11400000000000000;10900000000000000;338
8850000000000000;14700000000000000;10300000000000000;292
10700000000000000;1400000000000000;10900000000000000;452
8430000000000000;1500000000000000;10300000000000000;282
820000000000000;1490000000000000;10700000000000000;302
8040000000000000;2290000000000000;10700000000000000;60
17900000000000000;2520000000000000;10800000000000000;274
8300000000000000;12500000000000000;10000000000000000;452
8220000000000000;2280000000000000;10000000000000000;54
60600000000000000;22700000000000000;10000000000000000;36
17100000000000000;9990000000000000;10700000000000000;210
17100000000000000;25000000000000000;10400000000000000;255
17200000000000000;25300000000000000;10300000000000000;250
19100000000000000;2410000000000000;10900000000000000;311
8710000000000000;20900000000000000;10500000000000000;81
10700000000000000;1380000000000000;10900000000000000;470
15300000000000000;12200000000000000;10600000000000000;408
9500000000000000;15600000000000000;10900000000000000;293
16200000000000000;23100000000000000;10600000000000000;267
7210000000000000;15700000000000000;10400000000000000;241
833000000000000;16100000000000000;10200000000000000;213
1680000000000000;10400000000000000;10700000000000000;235
15300000000000000;9370000000000000;10700000000000000;302
1060000000000000;14500000000000000;10300000000000000;329
9460000000000000;13900000000000000;10400000000000000;366
7280000000000000;23500000000000000;10600000000000000;51
9210000000000000;2210000000000000;10300000000000000;66
15200000000000000;12700000000000000;10800000000000000;452
16100000000000000;1140000000000000;10300000000000000;283
1560000000000000;10200000000000000;1010000000000000;254
8490000000000000;23600000000000000;11000000000000000;56
1760000000000000;2630000000000000;10000000000000000;236
14100000000000000;12400000000000000;1070000000000000;520
14200000000000000;23100000000000000;10700000000000000;264
8220000000000000;1470000000000000;10200000000000000;288
14100000000000000;12900000000000000;10400000000000000;498
6700000000000000;24500000000000000;10500000000000000;35
7050000000000000;2180000000000000;10700000000000000;74
8800000000000000;13400000000000000;10100000000000000;381
7660000000000000;150000000000000;11000000000000000;314
9400000000000000;14000000000000000;10800000000000000;396
9140000000000000;15500000000000000;10000000000000000;236
17200000000000000;24800000000000000;10800000000000000;267
895000000000000;14000000000000000;10400000000000000;361
16000000000000000;10200000000000000;103000000000000;246
7250000000000000;2370000000000000;10900000000000000;54
8690000000000;14700000000000000;10100000000000000;284
6610000000000000;15000000000000000;10700000000000000;285
14900000000000000;12400000000000000;10100000000000000;375
8880000000000000;14600000000000000;1010000000000000;289
16500000000000000;22500000000000000;10900000000000000;285
16500000000000000;11600000000000000;10000000000000000;245
9420000000000000;14900000000000000;1010000000000000;276
8600000000000000;1390000000000000;10900000000000000;398
17200000000000000;2390000000000000;10200000000000000;263
9700000000000000;13800000000000000;10700000000000000;412
15900000000000000;25200000000000000;11000000000000000;256
9910000000000000;14100000000000000;10700000000000000;389
8330000000000000;2300000000000000;1090000000000000;60
8010000000000000;14900000000000000;10000000000000000;266
7270000000000000;16000000000000000;10400000000000000;226
16400000000000000;11000000000000000;10500000000000000;271
6410000000000000;22200000000000000;10800000000000000;60
9510000000000000;1510000000000000;1050000000000000;292
15300000000000000;10200000000000000;10200000000000000;270
8000000000000000;13800000000000000;10400000000000000;375
7500000000000000;2420000000000000;10600000000000000;49
7130000000000000;2300000000000000;10900000000000000;59
6900000000000000;22900000000000000;10600000000000000;55
9470000000000000;14600000000000000;10500000000000000;308
9570000000000000;16100000000000000;10900000000000000;261
1840000000000000;25400000000000000;10900000000000000;282
9120000000000000;16800000000000000;10700000000000000;202
1640000000000000;11600000000000000;10400000000000000;286
18500000000000000;24600000000000000;10800000000000000;291
7050000000000000;13300000000000000;10600000000000000;414
6670000000000000;2340000000000000;10300000000000000;40
6730000000000000;22500000000000000;10500000000000000;50
7130000000000000;2370000000000000;10300000000000000;47
7280000000000000;14400000000000000;11000000000000000;375
10300000000000000;15500000000000000;10100000000000000;249
15000000000000000;9860000000000000;10000000000000000;275
7450000000000000;22100000000000000;1000000000000000;57
14900000000000000;13600000000000000;10500000000000000;479
5530000000000000;2290000000000000;10800000000000000;41
6520000000000000;241000000000000;10200000000000000;37
14200000000000000;10700000000000000;10400000000000000;384
843000000000000;14000000000000000;1030000000000000;346
1550000000000000;23900000000000000;10000000000000000;259
7170000000000000;232000000000000;1040000000000000;49
1790000000000000;1410000000000000;10800000000000000;356
730000000000000;1530000000000000;10200000000000000;247
5600000000000000;24300000000000000;10900000000000000;33
9570000000000000;13600000000000000;10600000000000000;412
8460000000000000;1310000000000000;10500000000000000;434
16700000000000000;23600000000000000;10800000000000000;270
20100000000000000;24800000000000000;10800000000000000;357
8220000000000000;14200000000000000;1050000000000000;343
16200000000000000;10800000000000000;10100000000000000;230
15900000000000000;11200000000000000;10900000000000000;350
9750000000000000;1480000000000000;10800000000000000;327
816000000000000;23700000000000000;10700000000000000;53
6930000000000000;14800000000000000;10200000000000000;272
15600000000000000;12400000000000000;10800000000000000;424
9580000000000000;13800000000000000;10700000000000000;406
14700000000000000;10300000000000000;10300000000000000;318
9290000000000000;12300000000000000;10800000000000000;566
17100000000000000;994000000000000;10700000000000000;205
1630000000000000;2540000000000000;10100000000000000;242
11000000000000000;12800000000000000;10800000000000000;567
8190000000000000;15200000000000000;10600000000000000;285
11100000000000000;13700000000000000;10500000000000000;441
17800000000000000;24500000000000000;10400000000000000;271
10300000000000000;14600000000000000;10400000000000000;311
7790000000000000;22300000000000000;1090000000000000;74
7220000000000000;23600000000000000;10700000000000000;51
9160000000000000;14800000000000000;10800000000000000;317
10000000000000000;1420000000000000;10800000000000000;396
17000000000000000;11200000000000000;10900000000000000;283
7600000000000000;22200000000000000;10500000000000000;68
1320000000000000;7980000000000000;10700000000000;448
8430000000000000;15000000000000000;10700000000000000;299
16400000000000000;244000000000000;10400000000000000;260
1470000000000000;1020000000000000;10700000000000000;349
16000000000000000;970000000000000;1080000000000000;273
9020000000000000;12300000000000000;1090000000000000;570
5910000000000000;2520000000000000;10300000000000000;17
9450000000000000;13800000000000000;10000000000000000;340
742000000000000;2220000000000000;10300000000000000;62
7900000000000000;23300000000000000;10200000000000000;52
15700000000000000;11900000000000000;1010000000000000;315
14500000000000000;11300000000000000;1040000000000000;383
9220000000000000;1660000000000000;10500000000000000;205
16500000000000000;963000000000000;10600000000000000;223
8690000000000000;1420000000000000;10700000000000000;365
1540000000000000;10900000000000000;1000000000000000;273
7200000000000000;22400000000000000;10800000000000000;69
16800000000000000;25600000000000000;10800000000000000;253
9490000000000000;13800000000000000;10400000000000000;383
16300000000000000;22700000000000000;10400000000000000;270
1630000000000000;10900000000000000;10400000000000000;270
8550000000000000;1570000000000000;10100000000000000;229
15100000000000000;9720000000000000;11000000000000000;334
858000000000000;15000000000000000;10800000000000000;302
7390000000000000;23400000000000000;10100000000000000;46
7610000000000000;2290000000000000;1090000000000000;61
8650000000000000;11500000000000000;10300000000000000;577
9030000000000000;22200000000000000;10300000000000000;64
