X-coordinate;Y-coordinate;R-Radius
3280000000000000;-14000000000000000;4030000000000000
10400000000000000;-22800000000000000;3360000000000000
4780000000000000;-5670000000000000;24500000000000000
8340000000000000;-8000000000000000;2470000000000000
3290000000000000;-14000000000000000;4690000000000000
10000000000000000;-7600000000000000;35200000000000000
3430000000000000;-16200000000000000;45700000000000000
11700000000000000;-6310000000000000;35400000000000000
34000000000000000;-3200000000000000;2920000000000000
34100000000000000;-15200000000000000;24800000000000000
8500000000000000;-21400000000000000;270000000000000
373000000000000;-6910000000000000;2920000000000000
1050000000000000;-6950000000000000;3430000000000000
3320000000000000;-67400000000000000;3340000000000000
3450000000000000;-26400000000000000;38200000000000000
3110000000000000;-1380000000000000;31700000000000000
3300000000000000;-3540000000000000;5120000000000000
34900000000000000;4070000000000;5270000000000000
9730000000000000;-2270000000000000;45200000000000000
3240000000000000;-13100000000000000;3330000000000000
11000000000000000;-9250000000000000;4570000000000000
3120000000000000;-14000000000000000;4300000000000000
3090000000000000;-13900000000000000;2870000000000000
3430000000000000;-19100000000000000;38100000000000000
3160000000000000;-13900000000000000;4680000000000000
11500000000000000;-7530000000000000;4640000000000000
797000000000000;-3390000000000000;34500000000000000
9860000000000000;-10400000000000000;4390000000000000
3300000000000000;-1310000000000000;4250000000000000
34000000000000000;-16200000000000000;36900000000000000
11300000000000000;-8630000000000000;47300000000000000
33100000000000000;-23100000000000000;4740000000000000
9350000000000000;-7530000000000000;15600000000000000
3370000000000000;-2270000000000000;4660000000000000
3300000000000000;-14900000000000000;46900000000000000
31300000000000000;-13000000000000000;30900000000000000
1130000000000000;-10400000000000000;2260000000000000
10900000000000000;-7550000000000000;4390000000000000
322000000000000;-6370000000000000;2160000000000000
4680000000000000;-6100000000000000;33000000000000000
35300000000000000;-5510000000000000;4500000000000000
3150000000000000;-14000000000000000;36300000000000000
3320000000000000;-20400000000000000;2420000000000000
31300000000000000;-1280000000000000;35700000000000000
32200000000000000;-5540000000000000;5010000000000000
3160000000000000;-13800000000000000;4720000000000000
33800000000000000;-28300000000000000;4400000000000000
34000000000000000;-10900000000000000;33100000000000000
2620000000000000;-7130000000000000;41300000000000000
3470000000000000;-15800000000000000;3800000000000000
34600000000000000;-2840000000000000;35400000000000000
30500000000000000;-54700000000000000;27200000000000000
4520000000000000;-5830000000000000;5620000000000000
12400000000000000;-9750000000000000;4400000000000000
10900000000000000;-648000000000000;34400000000000000
11800000000000000;-7490000000000000;4540000000000000
11000000000000000;-11500000000000000;5530000000000000
13300000000000000;-9060000000000000;4620000000000000
4060000000000000;-5340000000000000;25700000000000000
3390000000000000;8040000000000000;3870000000000000
32100000000000000;-1370000000000000;5990000000000000
9490000000000000;-9390000000000000;34700000000000000
8990000000000000;-24100000000000000;3700000000000000
3440000000000000;-6010000000000000;31800000000000000
3230000000000000;-13900000000000000;32400000000000000
9340000000000000;-13700000000000000;3410000000000000
9250000000000000;-2580000000000000;5380000000000000
343000000000000;-5290000000000000;27200000000000000
3340000000000000;-5780000000000000;4440000000000000
526000000000000;-7260000000000000;369000000000000
10300000000000000;-7460000000000000;29800000000000000
375000000000000;-44500000000000000;4430000000000000
12400000000000000;-8320000000000000;43500000000000000
442000000000000;-8450000000000000;25800000000000000
23500000000000000;-4860000000000000;3500000000000000
3220000000000000;-15600000000000000;21200000000000000
3150000000000000;-14400000000000000;4370000000000000
11700000000000000;-403000000000000;45600000000000000
10100000000000000;-30200000000000000;34600000000000000
342000000000000;109000000000000;5710000000000000
4630000000000000;-61100000000000000;34700000000000000
344000000000000;-11200000000000000;5660000000000000
46000000000000000;-5700000000000000;21900000000000000
3140000000000000;-13300000000000000;490000000000000
9090000000000000;-8150000000000000;4080000000000000
8620000000000000;-2680000000000000;38000000000000000
9450000000000000;-8720000000000000;5070000000000000
11000000000000000;-8170000000000000;4560000000000000
3450000000000000;-1600000000000000;3740000000000000
25600000000000000;-6780000000000000;40000000000000000
10900000000000000;-7710000000000000;1720000000000000
50400000000000000;-4590000000000000;39100000000000000
48600000000000000;-6390000000000000;40800000000000000
8700000000000000;-11900000000000000;3700000000000000
10700000000000000;-4840000000000000;38500000000000000
1000000000000000;-11600000000000000;4650000000000000
3220000000000000;-13400000000000000;17900000000000000
3240000000000000;-11500000000000000;33600000000000000
28100000000000000;-63700000000000;3490000000000000
9180000000000000;-8140000000000000;43500000000000000
31800000000000000;-12500000000000000;43300000000000000
12200000000000000;-6420000000000000;35600000000000000
3400000000000000;-13600000000000000;46800000000000000
4410000000000000;-4810000000000000;2970000000000000
1110000000000000;-62200000000000000;1900000000000000
9150000000000000;-8350000000000000;48900000000000000
32100000000000000;-1320000000000000;3830000000000000
32000000000000000;-12700000000000000;311000000000000
32100000000000000;-1390000000000000;39500000000000000
9780000000000000;-875000000000000;252000000000000
11400000000000000;-2380000000000000;37600000000000000
11200000000000000;-15700000000000000;4320000000000000
3410000000000000;-17800000000000000;3930000000000000
33700000000000000;-5200000000000000;20800000000000000
31400000000000000;-42000000000000000;3510000000000000
33300000000000000;-9660000000000000;3590000000000000
33600000000000000;-65200000000000000;35000000000000000
1030000000000000;-947000000000000;2550000000000000
34600000000000000;-5600000000000000;3410000000000000
9420000000000000;25200000000000000;4530000000000000
3370000000000000;-19800000000000000;36000000000000000
10200000000000000;-7840000000000000;44200000000000000
10800000000000000;-23700000000000000;49000000000000000
3420000000000000;26700000000000000;3760000000000000
320000000000000;-15100000000000000;4700000000000000
3300000000000000;-1410000000000000;22600000000000000
34200000000000000;-17800000000000000;3150000000000000
11100000000000000;-7720000000000000;3820000000000000
3430000000000000;-5270000000000000;34400000000000000
33200000000000000;-14100000000000000;404000000000000
1020000000000000;-11800000000000000;4480000000000000
32400000000000000;-14300000000000000;3820000000000
10400000000000000;-3950000000000000;412000000000000
31300000000000000;-12900000000000000;3190000000000000
426000000000000;-5650000000000000;5170000000000000
36800000000000000;-2580000000000000;3960000000000000
13400000000000000;-8820000000000000;43900000000000000
4130000000000000;-4440000000000000;28100000000000000
9840000000000000;-25200000000000000;33500000000000000
33100000000000000;-15000000000000000;4660000000000000
9890000000000000;-1820000000000000;39800000000000000
29400000000000000;-6770000000000000;4100000000000000
12600000000000000;-9650000000000000;3020000000000000
33000000000000000;-12200000000000000;5700000000000000
11200000000000000;-8680000000000000;4360000000000000
9560000000000000;-2280000000000000;45100000000000000
3360000000000000;-30000000000000000;2740000000000000
11100000000000000;-7940000000000000;2870000000000000
3380000000000000;13200000000000000;5040000000000000
31400000000000000;-1310000000000000;24000000000000000
3200000000000000;-14400000000000000;40800000000000000
10200000000000000;-33200000000000000;5240000000000000
1010000000000000;-6470000000000000;29600000000000000
10100000000000000;-8540000000000000;2530000000000000
8810000000000000;199000000000000;30500000000000000
33500000000000000;-11900000000000000;54100000000000
9160000000000000;-25700000000000000;33000000000000000
3680000000000000;-7180000000000000;2580000000000000
33000000000000000;-1480000000000000;257000000000000
3290000000000000;-12600000000000000;4810000000000000
33000000000000000;-907000000000000;35300000000000000
7930000000000000;-31500000000000000;3500000000000000
10800000000000000;-28900000000000000;5450000000000000
7250000000000000;-27800000000000000;5240000000000000
10000000000000000;11500000000000000;284000000000000
33600000000000000;-2080000000000000;4690000000000000
10200000000000000;-8030000000000000;3990000000000000
3760000000000000;-6450000000000000;24000000000000000
28500000000000000;-6030000000000000;44200000000000000
3380000000000000;-75300000000000000;5610000000000000
3210000000000000;-13200000000000000;41000000000000000
3090000000000000;-15000000000000000;5220000000000000
32800000000000000;-14700000000000000;4760000000000000
1060000000000000;-7370000000000000;40000000000000000
5140000000000000;-6330000000000000;4610000000000000
9810000000000000;-13200000000000000;2440000000000000
9170000000000000;-14000000000000000;4000000000000000
1060000000000000;-9600000000000000;36700000000000000
9210000000000000;-25100000000000000;3840000000000000
8970000000000000;-27300000000000000;5450000000000000
10200000000000000;-9250000000000000;33700000000000000
33600000000000000;-1430000000000000;35400000000000000
11300000000000000;-9180000000000000;37400000000000000
10800000000000000;-9490000000000;3460000000000000
17300000000000000;-7230000000000000;3100000000000000
11900000000000000;-708000000000000;35700000000000000
3170000000000000;-2200000000000000;31800000000000000
32600000000000000;9850000000000000;42000000000000000
4190000000000000;-4590000000000000;4680000000000000
10000000000000000;-1960000000000000;41800000000000
16200000000000000;-5040000000000000;35600000000000000
3580000000000000;-6730000000000000;3900000000000000
3510000000000000;27300000000000000;24400000000000000
